"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"org.mariadb.jdbc.client.result.CompleteResult.<init> ()","0.0 ms (0%)","0.0 ms (0%)","46,103 ms (0%)","45,403 ms (0%)","17"
"com.fasterxml.jackson.databind.jsontype.impl.AsPropertyTypeDeserializer._deserializeTypedForId ()","0.0 ms (0%)","0.0 ms (0%)","21,892 ms (0%)","21,892 ms (0%)","11"
"org.hibernate.engine.transaction.internal.TransactionImpl.getRollbackOnly ()","0.0 ms (0%)","0.0 ms (0%)","4,801 ms (0%)","4,801 ms (0%)","1"
"io.netty.channel.AbstractChannelHandlerContext.invokeWrite0 ()","0.0 ms (0%)","0.0 ms (0%)","20,803 ms (0%)","20,803 ms (0%)","8"
"io.lettuce.core.protocol.CommandHandler.write ()","0.0 ms (0%)","0.0 ms (0%)","20,803 ms (0%)","20,803 ms (0%)","5"
"io.lettuce.core.protocol.CommandHandler.writeSingleCommand ()","0.0 ms (0%)","0.0 ms (0%)","20,803 ms (0%)","20,803 ms (0%)","5"
"io.netty.util.concurrent.AbstractEventExecutor.inEventLoop ()","0.0 ms (0%)","0.0 ms (0%)","2,897 ms (0%)","2,897 ms (0%)","1"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesSourceProcessingStateStandardImpl.finishUp ()","0.0 ms (0%)","0.0 ms (0%)","434,636 ms (0.1%)","434,636 ms (0.1%)","176"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesSourceProcessingStateStandardImpl.finishLoadingCollections ()","0.0 ms (0%)","0.0 ms (0%)","383,048 ms (0.1%)","383,048 ms (0.1%)","151"
"org.hibernate.sql.results.internal.LoadingCollectionEntryImpl.finishLoading ()","0.0 ms (0%)","0.0 ms (0%)","383,048 ms (0.1%)","383,048 ms (0.1%)","151"
"com.zaxxer.hikari.util.ConcurrentBag.requite ()","0.0 ms (0%)","0.0 ms (0%)","17,408 ms (0%)","17,408 ms (0%)","5"
"org.apache.catalina.connector.CoyoteAdapter.normalize ()","0.0 ms (0%)","0.0 ms (0%)","4,801 ms (0%)","4,801 ms (0%)","1"
"org.mariadb.jdbc.client.impl.PrepareCache.put ()","0.0 ms (0%)","0.0 ms (0%)","3,001 ms (0%)","3,001 ms (0%)","1"
"com.fasterxml.jackson.databind.DeserializationContext.handleSecondaryContextualization ()","0.0 ms (0%)","0.0 ms (0%)","54,794 ms (0%)","54,794 ms (0%)","19"
"com.fasterxml.jackson.databind.deser.std.MapDeserializer.createContextual ()","0.0 ms (0%)","0.0 ms (0%)","54,794 ms (0%)","54,794 ms (0%)","17"
"com.fasterxml.jackson.databind.DeserializationContext.findContextualValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","54,794 ms (0%)","54,794 ms (0%)","17"
"com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer.createContextual ()","0.0 ms (0%)","0.0 ms (0%)","7,913 ms (0%)","7,913 ms (0%)","2"
"org.apache.tomcat.util.net.NioEndpoint.setSocketOptions ()","0.0 ms (0%)","0.0 ms (0%)","6,723 ms (0%)","6,723 ms (0%)","8"
"org.apache.tomcat.util.net.SocketProperties.setProperties ()","0.0 ms (0%)","0.0 ms (0%)","4,807 ms (0%)","4,807 ms (0%)","2"
"com.zaxxer.hikari.util.UtilityElf.quietlySleep ()","0.0 ms (0%)","0.0 ms (0%)","6,504 ms (0%)","0.0 ms (0%)","2"
"org.hibernate.persister.entity.mutation.AbstractDeleteCoordinator.delete ()","0.0 ms (0%)","0.0 ms (0%)","8,090 ms (0%)","8,090 ms (0%)","2"
"org.hibernate.persister.entity.mutation.AbstractDeleteCoordinator.doStaticDelete ()","0.0 ms (0%)","0.0 ms (0%)","8,090 ms (0%)","8,090 ms (0%)","2"
"org.hibernate.persister.entity.mutation.AbstractDeleteCoordinator.applyStaticDeleteTableDetails ()","0.0 ms (0%)","0.0 ms (0%)","8,090 ms (0%)","8,090 ms (0%)","2"
"org.hibernate.persister.entity.mutation.AbstractDeleteCoordinator.applyId ()","0.0 ms (0%)","0.0 ms (0%)","8,090 ms (0%)","8,090 ms (0%)","2"
"org.hibernate.engine.jdbc.mutation.internal.ModelMutationHelper.standardStatementPreparation ()","0.0 ms (0%)","0.0 ms (0%)","8,090 ms (0%)","8,090 ms (0%)","2"
"org.hibernate.engine.jdbc.internal.MutationStatementPreparerImpl$1.doPrepare ()","0.0 ms (0%)","0.0 ms (0%)","8,090 ms (0%)","8,090 ms (0%)","2"
"org.hibernate.sql.results.jdbc.internal.DeferredResultSetAccess.skipRows ()","0.0 ms (0%)","0.0 ms (0%)","6,002 ms (0%)","6,002 ms (0%)","2"
"com.fasterxml.jackson.databind.node.ObjectNode.replace ()","0.0 ms (0%)","0.0 ms (0%)","10,198 ms (0%)","10,198 ms (0%)","2"
"com.zaxxer.hikari.util.ConcurrentBag.borrow ()","0.0 ms (0%)","0.0 ms (0%)","68,759 ms (0%)","3,503 ms (0%)","18"
"org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.executeBatch ()","0.0 ms (0%)","0.0 ms (0%)","18,130 ms (0%)","13,513 ms (0%)","4"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl.execute ()","0.0 ms (0%)","0.0 ms (0%)","18,130 ms (0%)","13,513 ms (0%)","4"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl.performExecution ()","0.0 ms (0%)","0.0 ms (0%)","18,130 ms (0%)","13,513 ms (0%)","4"
"org.hibernate.engine.jdbc.mutation.internal.PreparedStatementGroupSingleTable.forEachStatement ()","0.0 ms (0%)","0.0 ms (0%)","18,130 ms (0%)","13,513 ms (0%)","4"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl$$Lambda$3056.0x0000000801b8cf00.accept ()","0.0 ms (0%)","0.0 ms (0%)","18,130 ms (0%)","13,513 ms (0%)","4"
"org.hibernate.engine.jdbc.batch.internal.BatchImpl.lambda$performExecution$2 ()","0.0 ms (0%)","0.0 ms (0%)","18,130 ms (0%)","13,513 ms (0%)","4"
"com.zaxxer.hikari.pool.HikariProxyPreparedStatement.executeBatch ()","0.0 ms (0%)","0.0 ms (0%)","18,130 ms (0%)","13,513 ms (0%)","4"
"com.zaxxer.hikari.pool.ProxyStatement.executeBatch ()","0.0 ms (0%)","0.0 ms (0%)","18,130 ms (0%)","13,513 ms (0%)","4"
"org.mariadb.jdbc.ServerPreparedStatement.executeBatch ()","0.0 ms (0%)","0.0 ms (0%)","18,130 ms (0%)","13,513 ms (0%)","4"
"org.mariadb.jdbc.ServerPreparedStatement.executeInternalPreparedBatch ()","0.0 ms (0%)","0.0 ms (0%)","18,130 ms (0%)","13,513 ms (0%)","4"
"org.hibernate.loader.ast.internal.AbstractCollectionBatchLoader.resolveKeysToInitialize ()","0.0 ms (0%)","0.0 ms (0%)","5,099 ms (0%)","5,099 ms (0%)","1"
"org.mariadb.jdbc.client.impl.ConnectionHelper.connectSocket ()","0.0 ms (0%)","0.0 ms (0%)","5,403 ms (0%)","0.0 ms (0%)","1"
"io.micrometer.core.instrument.binder.jvm.JvmHeapPressureMetrics.lambda$monitor$3 ()","0.0 ms (0%)","0.0 ms (0%)","6,515 ms (0%)","6,515 ms (0%)","2"
"org.apache.catalina.connector.CoyoteOutputStream.flush ()","0.0 ms (0%)","0.0 ms (0%)","166,537 ms (0%)","166,537 ms (0%)","47"
"org.apache.catalina.connector.OutputBuffer.flush ()","0.0 ms (0%)","0.0 ms (0%)","171,725 ms (0%)","171,725 ms (0%)","48"
"org.apache.catalina.connector.OutputBuffer.doFlush ()","0.0 ms (0%)","0.0 ms (0%)","171,725 ms (0%)","171,725 ms (0%)","48"
"org.apache.coyote.Response.action ()","0.0 ms (0%)","0.0 ms (0%)","237,518 ms (0%)","237,518 ms (0.1%)","68"
"org.apache.coyote.http11.Http11Processor.flush ()","0.0 ms (0%)","0.0 ms (0%)","133,931 ms (0%)","133,931 ms (0%)","37"
"org.apache.coyote.http11.Http11OutputBuffer.flush ()","0.0 ms (0%)","0.0 ms (0%)","133,931 ms (0%)","133,931 ms (0%)","37"
"org.apache.coyote.http11.filters.ChunkedOutputFilter.flush ()","0.0 ms (0%)","0.0 ms (0%)","133,931 ms (0%)","133,931 ms (0%)","37"
"org.apache.coyote.http11.Http11OutputBuffer$SocketOutputBuffer.flush ()","0.0 ms (0%)","0.0 ms (0%)","133,931 ms (0%)","133,931 ms (0%)","37"
"org.apache.tomcat.util.net.SocketWrapperBase.flush ()","0.0 ms (0%)","0.0 ms (0%)","199,725 ms (0%)","199,725 ms (0%)","57"
"org.apache.tomcat.util.net.SocketWrapperBase.flushBlocking ()","0.0 ms (0%)","0.0 ms (0%)","199,725 ms (0%)","199,725 ms (0%)","57"
"org.apache.tomcat.util.net.SocketWrapperBase.doWrite ()","0.0 ms (0%)","0.0 ms (0%)","199,725 ms (0%)","199,725 ms (0%)","57"
"org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper.doWrite ()","0.0 ms (0%)","0.0 ms (0%)","199,725 ms (0%)","199,725 ms (0%)","57"
"org.apache.tomcat.util.net.NioChannel.write ()","0.0 ms (0%)","0.0 ms (0%)","199,725 ms (0%)","199,725 ms (0%)","57"
"io.micrometer.core.instrument.binder.jvm.JvmHeapPressureMetrics$$Lambda$1958.0x00000008018c06e0.handleNotification ()","0.0 ms (0%)","0.0 ms (0%)","6,515 ms (0%)","6,515 ms (0%)","2"
"org.hibernate.sql.ast.spi.SqlAliasBaseManager.createSqlAliasBase ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","1"
"org.hibernate.sql.results.internal.ResultsHelper.finalizeCollectionLoading ()","0.0 ms (0%)","0.0 ms (0%)","184,509 ms (0%)","184,509 ms (0%)","72"
"org.hibernate.engine.spi.CollectionEntry.postInitialize ()","0.0 ms (0%)","0.0 ms (0%)","182,502 ms (0%)","182,502 ms (0%)","71"
"org.hibernate.sql.ast.spi.SqlAliasBase.from ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","1"
"io.jsonwebtoken.lang.Strings.clean ()","0.0 ms (0%)","0.0 ms (0%)","5,403 ms (0%)","5,403 ms (0%)","1"
"io.jsonwebtoken.lang.Strings.trimWhitespace ()","0.0 ms (0%)","0.0 ms (0%)","5,403 ms (0%)","5,403 ms (0%)","1"
"org.hibernate.metamodel.mapping.internal.ToOneAttributeMapping.createRootTableGroupJoin ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","1"
"org.apache.catalina.connector.OutputBuffer.close ()","0.0 ms (0%)","0.0 ms (0%)","65,793 ms (0%)","65,793 ms (0%)","20"
"org.apache.coyote.http11.Http11Processor.finishResponse ()","0.0 ms (0%)","0.0 ms (0%)","65,793 ms (0%)","65,793 ms (0%)","20"
"org.apache.coyote.http11.Http11OutputBuffer.end ()","0.0 ms (0%)","0.0 ms (0%)","65,793 ms (0%)","65,793 ms (0%)","20"
"org.apache.coyote.http11.filters.ChunkedOutputFilter.end ()","0.0 ms (0%)","0.0 ms (0%)","65,495 ms (0%)","65,495 ms (0%)","19"
"org.apache.coyote.http11.Http11OutputBuffer$SocketOutputBuffer.end ()","0.0 ms (0%)","0.0 ms (0%)","65,793 ms (0%)","65,793 ms (0%)","20"
"org.jboss.logging.DelegatingBasicLogger.isDebugEnabled ()","0.0 ms (0%)","0.0 ms (0%)","27,326 ms (0%)","27,326 ms (0%)","10"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl.connection ()","0.0 ms (0%)","0.0 ms (0%)","24,920 ms (0%)","8,011 ms (0%)","13"
"io.netty.util.Recycler$LocalPool.claim ()","0.0 ms (0%)","0.0 ms (0%)","11,995 ms (0%)","11,995 ms (0%)","3"
"io.netty.util.internal.shaded.org.jctools.queues.MpscChunkedArrayQueue.drain ()","0.0 ms (0%)","0.0 ms (0%)","3,503 ms (0%)","3,503 ms (0%)","1"
"io.netty.util.internal.shaded.org.jctools.queues.BaseMpscLinkedArrayQueue.drain ()","0.0 ms (0%)","0.0 ms (0%)","3,503 ms (0%)","3,503 ms (0%)","1"
"io.netty.util.internal.shaded.org.jctools.queues.MessagePassingQueueUtil.drain ()","0.0 ms (0%)","0.0 ms (0%)","3,503 ms (0%)","3,503 ms (0%)","1"
"io.netty.util.internal.shaded.org.jctools.queues.MpscChunkedArrayQueue.relaxedPoll ()","0.0 ms (0%)","0.0 ms (0%)","3,503 ms (0%)","3,503 ms (0%)","1"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.dirtyCheck ()","0.0 ms (0%)","0.0 ms (0%)","51,103 ms (0%)","51,103 ms (0%)","22"
"org.hibernate.persister.entity.DirtyHelper.findDirty ()","0.0 ms (0%)","0.0 ms (0%)","37,561 ms (0%)","37,561 ms (0%)","14"
"io.micrometer.observation.Observation$Context.getLowCardinalityKeyValues ()","0.0 ms (0%)","0.0 ms (0%)","4,686 ms (0%)","4,686 ms (0%)","2"
"io.micrometer.common.KeyValues.of ()","0.0 ms (0%)","0.0 ms (0%)","4,686 ms (0%)","4,686 ms (0%)","2"
"io.micrometer.common.KeyValues.<init> ()","0.0 ms (0%)","0.0 ms (0%)","9,609 ms (0%)","9,609 ms (0%)","4"
"io.micrometer.common.KeyValues.dedup ()","0.0 ms (0%)","0.0 ms (0%)","3,503 ms (0%)","3,503 ms (0%)","1"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl$StatementPreparationTemplate.postProcess ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","1"
"io.micrometer.observation.Observation$Context.addLowCardinalityKeyValue ()","0.0 ms (0%)","0.0 ms (0%)","11,001 ms (0%)","11,001 ms (0%)","2"
"io.micrometer.observation.Observation$Context.addLowCardinalityKeyValues ()","0.0 ms (0%)","0.0 ms (0%)","11,001 ms (0%)","11,001 ms (0%)","2"
"com.fasterxml.jackson.core.JsonFactory._createParser ()","0.0 ms (0%)","0.0 ms (0%)","11,001 ms (0%)","11,001 ms (0%)","2"
"com.fasterxml.jackson.core.JsonFactory.createParser ()","0.0 ms (0%)","0.0 ms (0%)","16,487 ms (0%)","16,487 ms (0%)","4"
"jakarta.servlet.ServletResponseWrapper.getOutputStream ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","1"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.registerLoadingEntity ()","0.0 ms (0%)","0.0 ms (0%)","11,571 ms (0%)","11,571 ms (0%)","5"
"io.lettuce.core.protocol.CommandArgs$IntegerArgument.writeInteger ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","1"
"io.lettuce.core.protocol.CommandArgs$KeyArgument.encode ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","1"
"io.lettuce.core.protocol.CommandArgs.encode ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","2"
"io.lettuce.core.protocol.Command.encode ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","1"
"io.lettuce.core.protocol.AsyncCommand.encode ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","1"
"io.lettuce.core.protocol.CommandEncoder.encode ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","2"
"io.netty.handler.codec.MessageToByteEncoder.write ()","0.0 ms (0%)","0.0 ms (0%)","12,993 ms (0%)","12,993 ms (0%)","3"
"io.netty.channel.AbstractChannelHandlerContext.invokeWrite ()","0.0 ms (0%)","0.0 ms (0%)","12,993 ms (0%)","12,993 ms (0%)","3"
"io.lettuce.core.protocol.SharedLock.incrementWriters ()","0.0 ms (0%)","0.0 ms (0%)","5,900 ms (0%)","3,503 ms (0%)","2"
"io.lettuce.core.protocol.CommandArgs.<init> ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","1"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator._flushBuffer ()","0.0 ms (0%)","0.0 ms (0%)","8,702 ms (0%)","8,702 ms (0%)","3"
"io.lettuce.core.protocol.BaseRedisCommandBuilder.createCommand ()","0.0 ms (0%)","0.0 ms (0%)","3,798 ms (0%)","3,798 ms (0%)","1"
"org.apache.tomcat.util.buf.ByteChunk.toStringInternal ()","0.0 ms (0%)","0.0 ms (0%)","12,677 ms (0%)","12,677 ms (0%)","3"
"org.apache.tomcat.util.buf.StringCache.toString ()","0.0 ms (0%)","0.0 ms (0%)","12,677 ms (0%)","12,677 ms (0%)","3"
"org.apache.tomcat.util.buf.ByteChunk.toString ()","0.0 ms (0%)","0.0 ms (0%)","12,677 ms (0%)","12,677 ms (0%)","6"
"jakarta.servlet.ServletResponseWrapper.getBufferSize ()","0.0 ms (0%)","0.0 ms (0%)","3,503 ms (0%)","3,503 ms (0%)","3"
"org.apache.catalina.connector.ResponseFacade.getBufferSize ()","0.0 ms (0%)","0.0 ms (0%)","3,503 ms (0%)","3,503 ms (0%)","1"
"org.apache.catalina.connector.Response.getBufferSize ()","0.0 ms (0%)","0.0 ms (0%)","3,503 ms (0%)","3,503 ms (0%)","1"
"org.apache.tomcat.util.buf.MessageBytes.toString ()","0.0 ms (0%)","0.0 ms (0%)","12,677 ms (0%)","12,677 ms (0%)","3"
"org.apache.tomcat.util.http.MimeHeaders.getHeader ()","0.0 ms (0%)","0.0 ms (0%)","12,774 ms (0%)","12,774 ms (0%)","4"
"org.apache.coyote.Response.containsHeader ()","0.0 ms (0%)","0.0 ms (0%)","7,278 ms (0%)","7,278 ms (0%)","2"
"org.hibernate.engine.jdbc.internal.ResultSetReturnImpl.postExtract ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl.register ()","0.0 ms (0%)","0.0 ms (0%)","9,592 ms (0%)","9,592 ms (0%)","2"
"org.apache.catalina.connector.CoyoteAdapter.checkRecycled ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.netty.channel.ChannelOutboundBuffer.remove ()","0.0 ms (0%)","0.0 ms (0%)","12,289 ms (0%)","12,289 ms (0%)","3"
"io.netty.channel.ChannelOutboundBuffer.safeSuccess ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.netty.util.internal.PromiseNotificationUtil.trySuccess ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.netty.util.concurrent.DefaultPromise.trySuccess ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.netty.util.concurrent.DefaultPromise.setSuccess0 ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.netty.util.concurrent.DefaultPromise.setValue0 ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.netty.util.concurrent.DefaultPromise.notifyListenersNow ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.netty.util.concurrent.DefaultPromise.notifyListeners0 ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.netty.util.concurrent.DefaultPromise.notifyListener0 ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.lettuce.core.protocol.CommandHandler$AddToStack.operationComplete ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.lettuce.core.protocol.CommandHandler$AddToStack.recycle ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.netty.util.Recycler$DefaultHandle.recycle ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.netty.util.Recycler$LocalPool.release ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"io.lettuce.core.RedisCommandBuilder.get ()","0.0 ms (0%)","0.0 ms (0%)","9,592 ms (0%)","9,592 ms (0%)","2"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl$QueryStatementPreparationTemplate.postProcess ()","0.0 ms (0%)","0.0 ms (0%)","9,592 ms (0%)","9,592 ms (0%)","2"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl.setStatementFetchSize ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"org.hibernate.type.descriptor.jdbc.VarcharJdbcType$2.doExtract ()","0.0 ms (0%)","0.0 ms (0%)","82,854 ms (0%)","82,854 ms (0%)","23"
"com.zaxxer.hikari.pool.HikariProxyResultSet.getString ()","0.0 ms (0%)","0.0 ms (0%)","82,074 ms (0%)","82,074 ms (0%)","22"
"org.apache.catalina.core.StandardHostValve.status ()","0.0 ms (0%)","0.0 ms (0%)","21,024 ms (0%)","21,024 ms (0%)","10"
"org.apache.catalina.core.StandardHostValve.custom ()","0.0 ms (0%)","0.0 ms (0%)","21,024 ms (0%)","21,024 ms (0%)","10"
"org.apache.catalina.core.ApplicationDispatcher.forward ()","0.0 ms (0%)","0.0 ms (0%)","21,024 ms (0%)","21,024 ms (0%)","10"
"org.apache.catalina.core.ApplicationDispatcher.doForward ()","0.0 ms (0%)","0.0 ms (0%)","21,024 ms (0%)","21,024 ms (0%)","10"
"org.apache.catalina.core.ApplicationDispatcher.processRequest ()","0.0 ms (0%)","0.0 ms (0%)","21,024 ms (0%)","21,024 ms (0%)","10"
"org.apache.catalina.core.ApplicationDispatcher.invoke ()","0.0 ms (0%)","0.0 ms (0%)","21,024 ms (0%)","21,024 ms (0%)","10"
"com.fasterxml.jackson.databind.ser.std.MapSerializer.serializeWithoutTypeInfo ()","0.0 ms (0%)","0.0 ms (0%)","8,728 ms (0%)","8,728 ms (0%)","5"
"com.fasterxml.jackson.databind.ser.std.MapSerializer.serializeFields ()","0.0 ms (0%)","0.0 ms (0%)","8,728 ms (0%)","8,728 ms (0%)","5"
"com.fasterxml.jackson.databind.ser.std.MapSerializer._findAndAddDynamic ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$Double.newWith ()","0.0 ms (0%)","0.0 ms (0%)","5,794 ms (0%)","5,794 ms (0%)","1"
"org.apache.catalina.connector.Response.containsHeader ()","0.0 ms (0%)","0.0 ms (0%)","7,278 ms (0%)","7,278 ms (0%)","2"
"org.apache.catalina.connector.ResponseFacade.containsHeader ()","0.0 ms (0%)","0.0 ms (0%)","7,278 ms (0%)","7,278 ms (0%)","2"
"jakarta.servlet.ServletRequestWrapper.setAttribute ()","0.0 ms (0%)","0.0 ms (0%)","10,992 ms (0%)","10,992 ms (0%)","5"
"org.apache.catalina.connector.RequestFacade.setAttribute ()","0.0 ms (0%)","0.0 ms (0%)","11,492 ms (0%)","11,492 ms (0%)","3"
"org.apache.catalina.connector.Request.setAttribute ()","0.0 ms (0%)","0.0 ms (0%)","11,492 ms (0%)","11,492 ms (0%)","3"
"org.apache.catalina.connector.Request.notifyAttributeAssigned ()","0.0 ms (0%)","0.0 ms (0%)","10,992 ms (0%)","10,992 ms (0%)","2"
"org.apache.catalina.core.StandardContext.getApplicationEventListeners ()","0.0 ms (0%)","0.0 ms (0%)","12,287 ms (0%)","12,287 ms (0%)","3"
"jakarta.servlet.http.HttpServletResponseWrapper.containsHeader ()","0.0 ms (0%)","0.0 ms (0%)","7,278 ms (0%)","7,278 ms (0%)","8"
"io.netty.buffer.AbstractReferenceCountedByteBuf.release ()","0.0 ms (0%)","0.0 ms (0%)","6,494 ms (0%)","6,494 ms (0%)","2"
"io.netty.buffer.AbstractReferenceCountedByteBuf.handleRelease ()","0.0 ms (0%)","0.0 ms (0%)","4,097 ms (0%)","4,097 ms (0%)","1"
"io.netty.buffer.PooledByteBuf.deallocate ()","0.0 ms (0%)","0.0 ms (0%)","4,097 ms (0%)","4,097 ms (0%)","1"
"io.netty.buffer.PoolArena.free ()","0.0 ms (0%)","0.0 ms (0%)","4,097 ms (0%)","4,097 ms (0%)","1"
"io.netty.buffer.PoolThreadCache.add ()","0.0 ms (0%)","0.0 ms (0%)","4,097 ms (0%)","4,097 ms (0%)","1"
"io.netty.buffer.PoolThreadCache$MemoryRegionCache.add ()","0.0 ms (0%)","0.0 ms (0%)","4,097 ms (0%)","4,097 ms (0%)","1"
"io.netty.buffer.PoolThreadCache$MemoryRegionCache.newEntry ()","0.0 ms (0%)","0.0 ms (0%)","4,097 ms (0%)","4,097 ms (0%)","1"
"io.netty.util.Recycler$DefaultHandle.toClaimed ()","0.0 ms (0%)","0.0 ms (0%)","8,492 ms (0%)","8,492 ms (0%)","2"
"org.apache.tomcat.util.buf.MessageBytes.toBytes ()","0.0 ms (0%)","0.0 ms (0%)","18,656 ms (0%)","18,656 ms (0%)","5"
"org.hibernate.event.internal.AbstractFlushingEventListener.postFlush ()","0.0 ms (0%)","0.0 ms (0%)","57,757 ms (0%)","57,757 ms (0%)","17"
"org.hibernate.collection.spi.PersistentSet.injectLoadedState ()","0.0 ms (0%)","0.0 ms (0%)","195,641 ms (0%)","195,641 ms (0%)","79"
"org.hibernate.engine.internal.StatefulPersistenceContext.addCollectionByKey ()","0.0 ms (0%)","0.0 ms (0%)","60,158 ms (0%)","60,158 ms (0%)","19"
"io.micrometer.observation.SimpleObservation.openScope ()","0.0 ms (0%)","0.0 ms (0%)","8,985 ms (0%)","8,985 ms (0%)","3"
"org.apache.coyote.http11.Http11Processor.writeHeaders ()","0.0 ms (0%)","0.0 ms (0%)","22,214 ms (0%)","22,214 ms (0%)","7"
"com.fasterxml.jackson.databind.introspect.AnnotatedConstructor.call ()","0.0 ms (0%)","0.0 ms (0%)","4,794 ms (0%)","4,794 ms (0%)","2"
"com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.createUsingDefault ()","0.0 ms (0%)","0.0 ms (0%)","4,794 ms (0%)","4,794 ms (0%)","2"
"com.fasterxml.jackson.databind.deser.BeanDeserializerBase.deserializeWithType ()","0.0 ms (0%)","0.0 ms (0%)","4,794 ms (0%)","4,794 ms (0%)","2"
"io.jsonwebtoken.impl.DefaultJwtParser.validateExpectedClaims ()","0.0 ms (0%)","0.0 ms (0%)","2,397 ms (0%)","2,397 ms (0%)","1"
"org.hibernate.metamodel.mapping.BasicValuedModelPart.getSingleJdbcMapping ()","0.0 ms (0%)","0.0 ms (0%)","2,397 ms (0%)","2,397 ms (0%)","1"
"org.hibernate.sql.ast.tree.predicate.Junction.accept ()","0.0 ms (0%)","0.0 ms (0%)","4,912 ms (0%)","4,912 ms (0%)","1"
"org.hibernate.sql.ast.spi.AbstractSqlAstTranslator.visitJunction ()","0.0 ms (0%)","0.0 ms (0%)","4,912 ms (0%)","4,912 ms (0%)","1"
"org.hibernate.sql.ast.spi.AbstractSqlAstTranslator.visitJunctionPredicate ()","0.0 ms (0%)","0.0 ms (0%)","4,912 ms (0%)","4,912 ms (0%)","1"
"org.hibernate.sql.ast.tree.predicate.ComparisonPredicate.accept ()","0.0 ms (0%)","0.0 ms (0%)","4,912 ms (0%)","4,912 ms (0%)","1"
"org.hibernate.sql.ast.spi.AbstractSqlAstTranslator.visitRelationalPredicate ()","0.0 ms (0%)","0.0 ms (0%)","4,912 ms (0%)","4,912 ms (0%)","1"
