"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.isUpdateNecessary ()","0.0 ms (0%)","0.0 ms (0%)","12,569 ms (0%)","12,569 ms (0%)","16"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.performDirtyCheck ()","0.0 ms (0%)","0.0 ms (0%)","10,720 ms (0%)","10,720 ms (0%)","13"
"org.hibernate.persister.entity.AbstractEntityPersister.findDirty ()","0.0 ms (0%)","0.0 ms (0%)","10,720 ms (0%)","10,720 ms (0%)","13"
"org.hibernate.persister.entity.DirtyHelper.findDirty ()","0.0 ms (0%)","0.0 ms (0%)","10,720 ms (0%)","10,720 ms (0%)","13"
"com.example.sns_project.service.PostService.getPostById ()","0.0 ms (0%)","0.0 ms (0%)","170,410 ms (0%)","145,229 ms (0.2%)","228"
"com.example.sns_project.service.PostService.convertToDTO ()","0.0 ms (0%)","0.0 ms (0%)","147,391 ms (0%)","133,257 ms (0.2%)","200"
"org.hibernate.event.internal.AbstractFlushingEventListener.postFlush ()","0.0 ms (0%)","0.0 ms (0%)","35,755 ms (0%)","35,755 ms (0%)","44"
"org.hibernate.engine.internal.StatefulPersistenceContext.forEachCollectionEntry ()","0.0 ms (0%)","0.0 ms (0%)","44,850 ms (0%)","44,850 ms (0.1%)","55"
"org.hibernate.event.internal.AbstractFlushingEventListener$$Lambda$2810.0x0000000801b5c028.accept ()","0.0 ms (0%)","0.0 ms (0%)","35,755 ms (0%)","35,755 ms (0%)","44"
"org.hibernate.engine.spi.CollectionKey.<init> ()","0.0 ms (0%)","0.0 ms (0%)","36,066 ms (0%)","36,066 ms (0%)","94"
"org.hibernate.engine.spi.CollectionKey.generateHashCode ()","0.0 ms (0%)","0.0 ms (0%)","36,066 ms (0%)","36,066 ms (0%)","47"
"org.hibernate.type.AbstractStandardBasicType.getHashCode ()","0.0 ms (0%)","0.0 ms (0%)","41,929 ms (0%)","41,929 ms (0%)","110"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.begin ()","0.0 ms (0%)","0.0 ms (0%)","32,027 ms (0%)","20,407 ms (0%)","44"
"org.mariadb.jdbc.client.impl.StandardClient.sendQuery ()","0.0 ms (0%)","0.0 ms (0%)","81,393 ms (0%)","81,393 ms (0.1%)","98"
"org.mariadb.jdbc.message.client.QueryPacket.encode ()","0.0 ms (0%)","0.0 ms (0%)","40,363 ms (0%)","40,363 ms (0%)","48"
"org.mariadb.jdbc.client.socket.impl.PacketWriter.flush ()","0.0 ms (0%)","0.0 ms (0%)","81,393 ms (0%)","81,393 ms (0.1%)","98"
"org.mariadb.jdbc.client.socket.impl.PacketWriter.writeSocket ()","0.0 ms (0%)","0.0 ms (0%)","81,393 ms (0%)","81,393 ms (0.1%)","98"
"org.hibernate.collection.spi.AbstractPersistentCollection.getOrphans ()","0.0 ms (0%)","0.0 ms (0%)","1,298 ms (0%)","1,298 ms (0%)","3"
"org.hibernate.engine.internal.StatefulPersistenceContext.getCollection ()","0.0 ms (0%)","0.0 ms (0%)","14,053 ms (0%)","14,053 ms (0%)","19"
"org.hibernate.collection.spi.PersistentSet.getOrphans ()","0.0 ms (0%)","0.0 ms (0%)","1,298 ms (0%)","1,298 ms (0%)","3"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesSourceProcessingStateStandardImpl.finishLoadingCollections ()","0.0 ms (0%)","0.0 ms (0%)","85,143 ms (0%)","85,143 ms (0.1%)","129"
"org.hibernate.sql.results.internal.LoadingCollectionEntryImpl.finishLoading ()","0.0 ms (0%)","0.0 ms (0%)","85,143 ms (0%)","85,143 ms (0.1%)","129"
"org.hibernate.collection.spi.PersistentSet.injectLoadedState ()","0.0 ms (0%)","0.0 ms (0%)","42,668 ms (0%)","42,668 ms (0%)","66"
"org.hibernate.engine.spi.CollectionEntry.getOrphans ()","0.0 ms (0%)","0.0 ms (0%)","1,298 ms (0%)","1,298 ms (0%)","3"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.getValues ()","0.0 ms (0%)","0.0 ms (0%)","25,922 ms (0%)","25,922 ms (0%)","36"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.checkId ()","0.0 ms (0%)","0.0 ms (0%)","11,589 ms (0%)","11,589 ms (0%)","18"
"org.hibernate.persister.entity.AbstractEntityPersister.getIdentifier ()","0.0 ms (0%)","0.0 ms (0%)","11,589 ms (0%)","11,589 ms (0%)","18"
"org.hibernate.engine.internal.Cascade.deleteOrphans ()","0.0 ms (0%)","0.0 ms (0%)","1,592 ms (0%)","1,592 ms (0%)","4"
"io.micrometer.core.instrument.LongTaskTimer$Builder.minimumExpectedValue ()","0.0 ms (0%)","0.0 ms (0%)","615 ms (0%)","615 ms (0%)","1"
"io.micrometer.core.instrument.LongTaskTimer$Builder.<init> ()","0.0 ms (0%)","0.0 ms (0%)","615 ms (0%)","615 ms (0%)","2"
"io.micrometer.core.instrument.LongTaskTimer.builder ()","0.0 ms (0%)","0.0 ms (0%)","615 ms (0%)","615 ms (0%)","1"
"io.micrometer.core.instrument.observation.DefaultMeterObservationHandler.onStart ()","0.0 ms (0%)","0.0 ms (0%)","1,415 ms (0%)","1,415 ms (0%)","3"
"io.micrometer.observation.ObservationHandler$FirstMatchingCompositeObservationHandler.onStart ()","0.0 ms (0%)","0.0 ms (0%)","1,415 ms (0%)","1,415 ms (0%)","3"
"org.hibernate.query.Query.getResultList ()","0.0 ms (0%)","0.0 ms (0%)","130,977 ms (0%)","45,986 ms (0.1%)","162"
"io.micrometer.observation.SimpleObservation.notifyOnObservationStarted ()","0.0 ms (0%)","0.0 ms (0%)","1,415 ms (0%)","1,415 ms (0%)","3"
"org.hibernate.sql.results.graph.AbstractFetchParent.findFetch ()","0.0 ms (0%)","0.0 ms (0%)","602 ms (0%)","602 ms (0%)","1"
"org.hibernate.sql.ast.spi.SqlAliasBaseManager.createSqlAliasBase ()","0.0 ms (0%)","0.0 ms (0%)","801 ms (0%)","801 ms (0%)","1"
"org.hibernate.sql.ast.spi.SqlAliasBase.from ()","0.0 ms (0%)","0.0 ms (0%)","801 ms (0%)","801 ms (0%)","1"
"org.hibernate.collection.spi.PersistentSet.iterator ()","0.0 ms (0%)","0.0 ms (0%)","191,430 ms (0%)","170,734 ms (0.2%)","263"
"org.hibernate.loader.ast.internal.CollectionLoaderSingleKey.load ()","0.0 ms (0%)","0.0 ms (0%)","200,795 ms (0%)","175,013 ms (0.2%)","276"
"org.hibernate.type.descriptor.jdbc.ClobJdbcType$1.doExtract ()","0.0 ms (0%)","0.0 ms (0%)","39,803 ms (0%)","39,803 ms (0%)","47"
"org.hibernate.type.descriptor.java.StringJavaType.wrap ()","0.0 ms (0%)","0.0 ms (0%)","36,536 ms (0%)","36,536 ms (0%)","84"
"org.hibernate.persister.entity.AbstractEntityPersister.createRootTableGroup ()","0.0 ms (0%)","0.0 ms (0%)","801 ms (0%)","801 ms (0%)","1"
"org.hibernate.engine.internal.StatefulPersistenceContext.processLoadedEntityHolder ()","0.0 ms (0%)","0.0 ms (0%)","4,675 ms (0%)","4,675 ms (0%)","7"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.resolveEntityInstance ()","0.0 ms (0%)","0.0 ms (0%)","19,078 ms (0%)","19,078 ms (0%)","41"
"org.jboss.logging.Logger.isTraceEnabled ()","0.0 ms (0%)","0.0 ms (0%)","26,469 ms (0%)","26,469 ms (0%)","40"
"org.jboss.logging.Slf4jLocationAwareLogger.isEnabled ()","0.0 ms (0%)","0.0 ms (0%)","53,717 ms (0%)","53,717 ms (0.1%)","78"
"ch.qos.logback.classic.Logger.isTraceEnabled ()","0.0 ms (0%)","0.0 ms (0%)","32,860 ms (0%)","32,860 ms (0%)","100"
"ch.qos.logback.classic.Logger.callTurboFilters ()","0.0 ms (0%)","0.0 ms (0%)","56,929 ms (0%)","56,929 ms (0.1%)","83"
"ch.qos.logback.classic.LoggerContext.getTurboFilterChainDecision_0_3OrMore ()","0.0 ms (0%)","0.0 ms (0%)","56,929 ms (0%)","56,929 ms (0.1%)","83"
"org.mariadb.jdbc.MariaDbClob.getCharacterStream ()","0.0 ms (0%)","0.0 ms (0%)","13,692 ms (0%)","13,692 ms (0%)","18"
"org.mariadb.jdbc.MariaDbClob.toString ()","0.0 ms (0%)","0.0 ms (0%)","13,692 ms (0%)","13,692 ms (0%)","18"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.consumeFromClauseRoot ()","0.0 ms (0%)","0.0 ms (0%)","801 ms (0%)","801 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter$$Lambda$2126.0x000000080191ce58.accept ()","0.0 ms (0%)","0.0 ms (0%)","801 ms (0%)","801 ms (0%)","1"
"com.example.sns_project.service.PostService.likePost ()","0.0 ms (0%)","0.0 ms (0%)","51,536 ms (0%)","21,549 ms (0%)","60"
"org.hibernate.query.sqm.tree.from.SqmFromClause.visitRoots ()","0.0 ms (0%)","0.0 ms (0%)","1,698 ms (0%)","1,698 ms (0%)","3"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitFromClause ()","0.0 ms (0%)","0.0 ms (0%)","1,405 ms (0%)","1,405 ms (0%)","2"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan$MySqmJdbcExecutionContextAdapter.getQueryIdentifier ()","0.0 ms (0%)","0.0 ms (0%)","801 ms (0%)","801 ms (0%)","1"
"org.apache.coyote.Response.addHeader ()","0.0 ms (0%)","0.0 ms (0%)","710 ms (0%)","710 ms (0%)","1"
"com.fasterxml.jackson.databind.introspect.BasicClassIntrospector.forClassAnnotations ()","0.0 ms (0%)","0.0 ms (0%)","709 ms (0%)","709 ms (0%)","2"
"com.fasterxml.jackson.databind.cfg.MapperConfig.introspectClassAnnotations ()","0.0 ms (0%)","0.0 ms (0%)","1,312 ms (0%)","1,312 ms (0%)","3"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.findTypeDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","1,312 ms (0%)","1,312 ms (0%)","2"
"io.micrometer.core.instrument.Tags.<init> ()","0.0 ms (0%)","0.0 ms (0%)","1,385 ms (0%)","1,385 ms (0%)","3"
"org.hibernate.query.sqm.tree.domain.AbstractSqmFrom.copyTo ()","0.0 ms (0%)","0.0 ms (0%)","1,007 ms (0%)","1,007 ms (0%)","1"
"org.hibernate.internal.SessionImpl.find ()","0.0 ms (0%)","0.0 ms (0%)","49,544 ms (0%)","18,750 ms (0%)","110"
"org.hibernate.loader.internal.IdentifierLoadAccessImpl.load ()","0.0 ms (0%)","0.0 ms (0%)","49,544 ms (0%)","18,750 ms (0%)","110"
"org.hibernate.loader.internal.IdentifierLoadAccessImpl.perform ()","0.0 ms (0%)","0.0 ms (0%)","49,544 ms (0%)","18,750 ms (0%)","55"
"org.hibernate.loader.internal.IdentifierLoadAccessImpl$$Lambda$2745.0x0000000801b496c8.get ()","0.0 ms (0%)","0.0 ms (0%)","49,544 ms (0%)","18,750 ms (0%)","55"
"org.hibernate.loader.internal.IdentifierLoadAccessImpl.lambda$load$1 ()","0.0 ms (0%)","0.0 ms (0%)","49,544 ms (0%)","18,750 ms (0%)","55"
"org.hibernate.loader.internal.IdentifierLoadAccessImpl.doLoad ()","0.0 ms (0%)","0.0 ms (0%)","49,544 ms (0%)","18,750 ms (0%)","55"
"org.hibernate.internal.SessionImpl.fireLoad ()","0.0 ms (0%)","0.0 ms (0%)","49,544 ms (0%)","18,750 ms (0%)","55"
"org.hibernate.internal.SessionImpl.fireLoadNoChecks ()","0.0 ms (0%)","0.0 ms (0%)","73,375 ms (0%)","32,388 ms (0%)","83"
"org.hibernate.internal.SessionImpl$$Lambda$2750.0x0000000801b4ac58.applyEventToListener ()","0.0 ms (0%)","0.0 ms (0%)","73,375 ms (0%)","32,388 ms (0%)","83"
"org.hibernate.event.internal.DefaultLoadEventListener.onLoad ()","0.0 ms (0%)","0.0 ms (0%)","73,375 ms (0%)","32,388 ms (0%)","83"
"org.hibernate.event.internal.DefaultLoadEventListener.doOnLoad ()","0.0 ms (0%)","0.0 ms (0%)","73,375 ms (0%)","32,388 ms (0%)","83"
"org.hibernate.event.internal.DefaultLoadEventListener.proxyOrLoad ()","0.0 ms (0%)","0.0 ms (0%)","73,375 ms (0%)","32,388 ms (0%)","83"
"org.hibernate.event.internal.DefaultLoadEventListener.loadWithRegularProxy ()","0.0 ms (0%)","0.0 ms (0%)","73,375 ms (0%)","32,388 ms (0%)","83"
"org.hibernate.event.internal.DefaultLoadEventListener.load ()","0.0 ms (0%)","0.0 ms (0%)","73,375 ms (0%)","32,388 ms (0%)","165"
"org.hibernate.event.internal.DefaultLoadEventListener.doLoad ()","0.0 ms (0%)","0.0 ms (0%)","73,375 ms (0%)","32,388 ms (0%)","83"
"org.hibernate.event.internal.DefaultLoadEventListener.loadFromCacheOrDatasource ()","0.0 ms (0%)","0.0 ms (0%)","72,359 ms (0%)","31,372 ms (0%)","82"
"org.hibernate.event.internal.DefaultLoadEventListener.loadFromDatasource ()","0.0 ms (0%)","0.0 ms (0%)","72,359 ms (0%)","31,372 ms (0%)","82"
"org.hibernate.persister.entity.AbstractEntityPersister.doLoad ()","0.0 ms (0%)","0.0 ms (0%)","71,476 ms (0%)","30,488 ms (0%)","81"
"org.hibernate.loader.ast.internal.EntityBatchLoaderInPredicate.load ()","0.0 ms (0%)","0.0 ms (0%)","71,476 ms (0%)","30,488 ms (0%)","81"
"org.hibernate.loader.ast.internal.AbstractEntityBatchLoader.load ()","0.0 ms (0%)","0.0 ms (0%)","71,476 ms (0%)","30,488 ms (0%)","162"
"org.hibernate.loader.ast.internal.SingleIdEntityLoaderStandardImpl.load ()","0.0 ms (0%)","0.0 ms (0%)","71,476 ms (0%)","30,488 ms (0%)","81"
"org.hibernate.loader.ast.internal.SingleIdLoadPlan.load ()","0.0 ms (0%)","0.0 ms (0%)","71,476 ms (0%)","30,488 ms (0%)","81"
"org.hibernate.query.sqm.tree.from.SqmRoot.copyTo ()","0.0 ms (0%)","0.0 ms (0%)","1,007 ms (0%)","1,007 ms (0%)","1"
"org.hibernate.query.sqm.tree.from.SqmRoot.copy ()","0.0 ms (0%)","0.0 ms (0%)","1,007 ms (0%)","1,007 ms (0%)","1"
"org.hibernate.query.sqm.tree.from.SqmFromClause.<init> ()","0.0 ms (0%)","0.0 ms (0%)","1,007 ms (0%)","1,007 ms (0%)","1"
"org.hibernate.query.sqm.tree.from.SqmFromClause.copy ()","0.0 ms (0%)","0.0 ms (0%)","1,007 ms (0%)","1,007 ms (0%)","1"
"com.zaxxer.hikari.pool.PoolEntry.createProxyConnection ()","0.0 ms (0%)","0.0 ms (0%)","578 ms (0%)","578 ms (0%)","1"
"jakarta.servlet.http.HttpServletRequestWrapper.getHeaders ()","0.0 ms (0%)","0.0 ms (0%)","6,460 ms (0%)","6,460 ms (0%)","22"
"org.hibernate.sql.results.graph.entity.internal.EntityJoinedFetchInitializer.resolveKey ()","0.0 ms (0%)","0.0 ms (0%)","48,056 ms (0%)","48,056 ms (0.1%)","117"
"org.jboss.logging.Logger.debugf ()","0.0 ms (0%)","0.0 ms (0%)","3,884 ms (0%)","3,884 ms (0%)","5"
"ch.qos.logback.classic.Logger.isDebugEnabled ()","0.0 ms (0%)","0.0 ms (0%)","24,069 ms (0%)","24,069 ms (0%)","66"
"org.hibernate.engine.spi.CascadeStyles$MultipleCascadeStyle.reallyDoCascade ()","0.0 ms (0%)","0.0 ms (0%)","833 ms (0%)","833 ms (0%)","1"
"com.example.sns_project.jwt.JwtInterceptor.preHandle ()","0.0 ms (0%)","0.0 ms (0%)","20,707 ms (0%)","20,707 ms (0%)","27"
"com.example.sns_project.jwt.JwtUtil.getUserIdFromToken ()","0.0 ms (0%)","0.0 ms (0%)","7,527 ms (0%)","7,527 ms (0%)","9"
"io.jsonwebtoken.impl.DefaultJwtParser.parseClaimsJws ()","0.0 ms (0%)","0.0 ms (0%)","18,567 ms (0%)","18,567 ms (0%)","24"
"io.jsonwebtoken.impl.DefaultJwtParser.parse ()","0.0 ms (0%)","0.0 ms (0%)","18,567 ms (0%)","18,567 ms (0%)","48"
"io.jsonwebtoken.impl.DefaultJwtParser.readValue ()","0.0 ms (0%)","0.0 ms (0%)","15,845 ms (0%)","15,845 ms (0%)","20"
"com.fasterxml.jackson.databind.ObjectMapper.readValue ()","0.0 ms (0%)","0.0 ms (0%)","18,714 ms (0%)","18,714 ms (0%)","40"
"com.fasterxml.jackson.databind.ObjectMapper._readMapAndClose ()","0.0 ms (0%)","0.0 ms (0%)","13,862 ms (0%)","13,862 ms (0%)","17"
"com.fasterxml.jackson.databind.ObjectMapper._findRootDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","8,879 ms (0%)","8,879 ms (0%)","12"
"com.fasterxml.jackson.databind.DeserializationContext.findRootValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","8,879 ms (0%)","8,879 ms (0%)","12"
"com.fasterxml.jackson.databind.deser.DeserializerCache.findValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","8,170 ms (0%)","8,170 ms (0%)","15"
"com.fasterxml.jackson.databind.deser.DeserializerCache._createAndCacheValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","8,170 ms (0%)","8,170 ms (0%)","15"
"com.fasterxml.jackson.databind.deser.DeserializerCache._createAndCache2 ()","0.0 ms (0%)","0.0 ms (0%)","8,170 ms (0%)","8,170 ms (0%)","15"
"com.fasterxml.jackson.databind.deser.DeserializerCache._createDeserializer2 ()","0.0 ms (0%)","0.0 ms (0%)","4,727 ms (0%)","4,727 ms (0%)","6"
"org.hibernate.engine.internal.StatefulPersistenceContext.initializeNonLazyCollections ()","0.0 ms (0%)","0.0 ms (0%)","87,573 ms (0%)","47,033 ms (0.1%)","220"
"org.hibernate.engine.internal.StatefulPersistenceContext$$Lambda$2159.0x0000000801939758.accept ()","0.0 ms (0%)","0.0 ms (0%)","87,573 ms (0%)","47,033 ms (0.1%)","110"
"org.hibernate.collection.spi.AbstractPersistentCollection.forceInitialization ()","0.0 ms (0%)","0.0 ms (0%)","87,573 ms (0%)","47,033 ms (0.1%)","110"
"org.hibernate.sql.results.internal.ResultsHelper.createRowReader ()","0.0 ms (0%)","0.0 ms (0%)","12,305 ms (0%)","12,305 ms (0%)","24"
"org.hibernate.sql.results.internal.InitializersList$Builder.build ()","0.0 ms (0%)","0.0 ms (0%)","1,608 ms (0%)","1,608 ms (0%)","1"
"org.hibernate.sql.results.jdbc.internal.StandardJdbcValuesMapping.resolveAssemblers ()","0.0 ms (0%)","0.0 ms (0%)","10,696 ms (0%)","10,696 ms (0%)","11"
"org.hibernate.sql.results.graph.entity.internal.EntityResultImpl.createResultAssembler ()","0.0 ms (0%)","0.0 ms (0%)","8,591 ms (0%)","8,591 ms (0%)","9"
"org.hibernate.sql.results.graph.entity.internal.EntityResultImpl.createInitializer ()","0.0 ms (0%)","0.0 ms (0%)","7,694 ms (0%)","7,694 ms (0%)","24"
"org.hibernate.sql.results.graph.entity.internal.EntityResultInitializer.<init> ()","0.0 ms (0%)","0.0 ms (0%)","7,694 ms (0%)","7,694 ms (0%)","8"
"org.hibernate.sql.results.graph.entity.internal.EntityFetchJoinedImpl.createAssembler ()","0.0 ms (0%)","0.0 ms (0%)","3,825 ms (0%)","3,825 ms (0%)","4"
"org.hibernate.sql.results.graph.entity.internal.EntityFetchJoinedImpl.createInitializer ()","0.0 ms (0%)","0.0 ms (0%)","3,825 ms (0%)","3,825 ms (0%)","12"
"org.hibernate.sql.results.graph.entity.internal.EntityJoinedFetchInitializer.<init> ()","0.0 ms (0%)","0.0 ms (0%)","3,825 ms (0%)","3,825 ms (0%)","4"
"org.hibernate.sql.results.graph.collection.internal.CollectionFetch.createAssembler ()","0.0 ms (0%)","0.0 ms (0%)","4,829 ms (0%)","4,829 ms (0%)","4"
"org.hibernate.sql.results.graph.collection.internal.CollectionFetch.createInitializer ()","0.0 ms (0%)","0.0 ms (0%)","4,208 ms (0%)","4,208 ms (0%)","6"
"org.hibernate.sql.results.graph.collection.internal.EagerCollectionFetch.createInitializer ()","0.0 ms (0%)","0.0 ms (0%)","1,608 ms (0%)","1,608 ms (0%)","2"
"org.hibernate.sql.results.graph.collection.internal.SetInitializerProducer.produceInitializer ()","0.0 ms (0%)","0.0 ms (0%)","2,694 ms (0%)","2,694 ms (0%)","2"
"org.hibernate.sql.results.graph.collection.internal.SetInitializer.<init> ()","0.0 ms (0%)","0.0 ms (0%)","2,694 ms (0%)","2,694 ms (0%)","2"
"org.mariadb.jdbc.client.DataType$$Lambda$766.0x0000000801118880.create ()","0.0 ms (0%)","0.0 ms (0%)","1,014 ms (0%)","1,014 ms (0%)","1"
"com.example.sns_project.service.CommentService.createComment ()","0.0 ms (0%)","0.0 ms (0%)","16,929 ms (0%)","9,549 ms (0%)","19"
"org.apache.tomcat.util.buf.MessageBytes.equalsIgnoreCase ()","0.0 ms (0%)","0.0 ms (0%)","997 ms (0%)","997 ms (0%)","1"
"org.apache.tomcat.util.http.MimeHeaders.getValue ()","0.0 ms (0%)","0.0 ms (0%)","997 ms (0%)","997 ms (0%)","1"
"io.netty.channel.nio.SelectedSelectionKeySetSelector.wakeup ()","0.0 ms (0%)","0.0 ms (0%)","1,916 ms (0%)","1,916 ms (0%)","2"
"io.netty.channel.nio.NioEventLoop.wakeup ()","0.0 ms (0%)","0.0 ms (0%)","1,916 ms (0%)","1,916 ms (0%)","2"
"org.hibernate.internal.SessionImpl.persist ()","0.0 ms (0%)","0.0 ms (0%)","13,144 ms (0%)","7,202 ms (0%)","14"
"org.hibernate.internal.SessionImpl.firePersist ()","0.0 ms (0%)","0.0 ms (0%)","13,144 ms (0%)","7,202 ms (0%)","14"
"org.hibernate.internal.SessionImpl$$Lambda$3121.0x0000000801bb4220.accept ()","0.0 ms (0%)","0.0 ms (0%)","13,144 ms (0%)","7,202 ms (0%)","14"
"org.hibernate.event.internal.DefaultPersistEventListener.onPersist ()","0.0 ms (0%)","0.0 ms (0%)","19,826 ms (0%)","13,884 ms (0%)","39"
"org.hibernate.event.internal.DefaultPersistEventListener.persist ()","0.0 ms (0%)","0.0 ms (0%)","19,826 ms (0%)","13,884 ms (0%)","25"
"org.hibernate.event.internal.DefaultPersistEventListener.entityIsTransient ()","0.0 ms (0%)","0.0 ms (0%)","13,144 ms (0%)","7,202 ms (0%)","14"
"org.hibernate.event.internal.AbstractSaveEventListener.saveWithGeneratedId ()","0.0 ms (0%)","0.0 ms (0%)","13,144 ms (0%)","7,202 ms (0%)","14"
"org.hibernate.event.internal.AbstractSaveEventListener.performSave ()","0.0 ms (0%)","0.0 ms (0%)","13,144 ms (0%)","7,202 ms (0%)","14"
"org.hibernate.event.internal.AbstractSaveEventListener.performSaveOrReplicate ()","0.0 ms (0%)","0.0 ms (0%)","13,144 ms (0%)","7,202 ms (0%)","14"
"org.hibernate.event.internal.AbstractSaveEventListener.addInsertAction ()","0.0 ms (0%)","0.0 ms (0%)","12,162 ms (0%)","6,219 ms (0%)","13"
"org.hibernate.engine.spi.ActionQueue.addAction ()","0.0 ms (0%)","0.0 ms (0%)","12,162 ms (0%)","6,219 ms (0%)","13"
"org.hibernate.engine.spi.ActionQueue.addInsertAction ()","0.0 ms (0%)","0.0 ms (0%)","12,162 ms (0%)","6,219 ms (0%)","13"
"org.hibernate.engine.spi.ActionQueue.addResolvedEntityInsertAction ()","0.0 ms (0%)","0.0 ms (0%)","12,162 ms (0%)","6,219 ms (0%)","13"
"org.hibernate.engine.spi.ActionQueue.execute ()","0.0 ms (0%)","0.0 ms (0%)","12,162 ms (0%)","6,219 ms (0%)","13"
"org.hibernate.action.internal.EntityIdentityInsertAction.execute ()","0.0 ms (0%)","0.0 ms (0%)","11,273 ms (0%)","5,331 ms (0%)","12"
"org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.insert ()","0.0 ms (0%)","0.0 ms (0%)","11,273 ms (0%)","5,331 ms (0%)","12"
"org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.coordinateInsert ()","0.0 ms (0%)","0.0 ms (0%)","11,273 ms (0%)","5,331 ms (0%)","12"
"org.hibernate.persister.entity.mutation.InsertCoordinatorStandard.doStaticInserts ()","0.0 ms (0%)","0.0 ms (0%)","11,273 ms (0%)","5,331 ms (0%)","12"
"org.hibernate.engine.jdbc.mutation.internal.AbstractMutationExecutor.execute ()","0.0 ms (0%)","0.0 ms (0%)","10,260 ms (0%)","4,317 ms (0%)","11"
"org.hibernate.engine.jdbc.mutation.internal.MutationExecutorSingleNonBatched.performNonBatchedOperations ()","0.0 ms (0%)","0.0 ms (0%)","10,260 ms (0%)","4,317 ms (0%)","11"
"org.hibernate.id.insert.AbstractReturningDelegate.performMutation ()","0.0 ms (0%)","0.0 ms (0%)","10,260 ms (0%)","4,317 ms (0%)","11"
"org.hibernate.id.insert.InsertReturningDelegate.executeAndExtractReturning ()","0.0 ms (0%)","0.0 ms (0%)","9,247 ms (0%)","3,304 ms (0%)","10"
"org.hibernate.engine.jdbc.internal.ResultSetReturnImpl.execute ()","0.0 ms (0%)","0.0 ms (0%)","5,942 ms (0%)","0.0 ms (0%)","7"
"com.zaxxer.hikari.pool.HikariProxyPreparedStatement.execute ()","0.0 ms (0%)","0.0 ms (0%)","5,942 ms (0%)","0.0 ms (0%)","7"
"com.zaxxer.hikari.pool.ProxyPreparedStatement.execute ()","0.0 ms (0%)","0.0 ms (0%)","5,942 ms (0%)","0.0 ms (0%)","7"
"org.mariadb.jdbc.ClientPreparedStatement.execute ()","0.0 ms (0%)","0.0 ms (0%)","5,942 ms (0%)","0.0 ms (0%)","7"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.instantiateEntity ()","0.0 ms (0%)","0.0 ms (0%)","8,427 ms (0%)","8,427 ms (0%)","13"
"org.hibernate.internal.SessionImpl.instantiate ()","0.0 ms (0%)","0.0 ms (0%)","8,318 ms (0%)","8,318 ms (0%)","12"
"org.hibernate.persister.entity.AbstractEntityPersister.instantiate ()","0.0 ms (0%)","0.0 ms (0%)","8,318 ms (0%)","8,318 ms (0%)","12"
"org.hibernate.persister.entity.AbstractEntityPersister.setIdentifier ()","0.0 ms (0%)","0.0 ms (0%)","3,545 ms (0%)","3,545 ms (0%)","4"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.wrapCollections ()","0.0 ms (0%)","0.0 ms (0%)","12,727 ms (0%)","12,727 ms (0%)","17"
"org.hibernate.event.internal.AbstractVisitor.processEntityPropertyValues ()","0.0 ms (0%)","0.0 ms (0%)","47,113 ms (0%)","47,113 ms (0.1%)","66"
"org.hibernate.event.internal.WrapVisitor.processValue ()","0.0 ms (0%)","0.0 ms (0%)","13,709 ms (0%)","13,709 ms (0%)","18"
"org.hibernate.sql.results.spi.LoadContexts.findLoadingCollectionEntry ()","0.0 ms (0%)","0.0 ms (0%)","12,746 ms (0%)","12,746 ms (0%)","16"
"org.hibernate.internal.util.collections.StandardStack.findCurrentFirstWithParameter ()","0.0 ms (0%)","0.0 ms (0%)","12,746 ms (0%)","12,746 ms (0%)","16"
"org.hibernate.sql.results.spi.LoadContexts$$Lambda$2168.0x000000080193f048.apply ()","0.0 ms (0%)","0.0 ms (0%)","12,746 ms (0%)","12,746 ms (0%)","16"
"com.zaxxer.hikari.pool.HikariProxyResultSet.wasNull ()","0.0 ms (0%)","0.0 ms (0%)","4,524 ms (0%)","4,524 ms (0%)","6"
"org.hibernate.query.sqm.internal.ConcreteSqmSelectQueryPlan.buildCacheableSqmInterpretation ()","0.0 ms (0%)","0.0 ms (0%)","8,960 ms (0%)","8,960 ms (0%)","10"
