"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"org.hibernate.persister.entity.mutation.AbstractDeleteCoordinator.doStaticDelete ()","0.0 ms (0%)","0.0 ms (0%)","11,494 ms (0%)","11,494 ms (0%)","1"
"com.fasterxml.jackson.databind.ObjectMapper.readTree ()","0.0 ms (0%)","0.0 ms (0%)","155,560 ms (0%)","155,560 ms (0%)","32"
"com.fasterxml.jackson.databind.ObjectMapper._readTreeAndClose ()","0.0 ms (0%)","0.0 ms (0%)","84,300 ms (0%)","84,300 ms (0%)","21"
"com.fasterxml.jackson.databind.deser.std.JsonNodeDeserializer.deserialize ()","0.0 ms (0%)","0.0 ms (0%)","78,444 ms (0%)","78,444 ms (0%)","40"
"com.fasterxml.jackson.databind.deser.std.BaseNodeDeserializer._deserializeContainerNoRecursion ()","0.0 ms (0%)","0.0 ms (0%)","78,444 ms (0%)","78,444 ms (0%)","20"
"com.fasterxml.jackson.core.json.UTF8StreamJsonParser.getText ()","0.0 ms (0%)","0.0 ms (0%)","32,331 ms (0%)","32,331 ms (0%)","7"
"com.fasterxml.jackson.core.json.UTF8StreamJsonParser._finishAndReturnString ()","0.0 ms (0%)","0.0 ms (0%)","32,331 ms (0%)","32,331 ms (0%)","7"
"com.fasterxml.jackson.core.util.TextBuffer.contentsAsString ()","0.0 ms (0%)","0.0 ms (0%)","32,331 ms (0%)","32,331 ms (0%)","7"
"org.hibernate.sql.results.internal.LoadingCollectionEntryImpl.load ()","0.0 ms (0%)","0.0 ms (0%)","16,669 ms (0%)","16,669 ms (0%)","5"
"org.hibernate.sql.results.graph.collection.internal.AbstractImmediateCollectionInitializer$$Lambda$2698.0x0000000801b1eb10.accept ()","0.0 ms (0%)","0.0 ms (0%)","16,669 ms (0%)","16,669 ms (0%)","5"
"org.hibernate.sql.results.graph.collection.internal.AbstractImmediateCollectionInitializer.lambda$initializeInstance$3 ()","0.0 ms (0%)","0.0 ms (0%)","16,669 ms (0%)","16,669 ms (0%)","5"
"org.hibernate.persister.entity.mutation.AbstractDeleteCoordinator.delete ()","0.0 ms (0%)","0.0 ms (0%)","11,494 ms (0%)","11,494 ms (0%)","1"
"org.hibernate.action.internal.EntityDeleteAction.execute ()","0.0 ms (0%)","0.0 ms (0%)","23,470 ms (0%)","23,470 ms (0%)","2"
"org.hibernate.sql.exec.spi.JdbcSelectExecutor$$Lambda$2153.0x0000000801912308.apply ()","0.0 ms (0%)","0.0 ms (0%)","158,406 ms (0%)","34,324 ms (0%)","24"
"org.hibernate.sql.exec.spi.JdbcSelectExecutor.lambda$list$0 ()","0.0 ms (0%)","0.0 ms (0%)","158,406 ms (0%)","34,324 ms (0%)","24"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl.prepareQueryStatement ()","0.0 ms (0%)","0.0 ms (0%)","158,406 ms (0%)","34,324 ms (0%)","24"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl$StatementPreparationTemplate.prepareStatement ()","0.0 ms (0%)","0.0 ms (0%)","155,708 ms (0%)","31,627 ms (0%)","22"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl$5.doPrepare ()","0.0 ms (0%)","0.0 ms (0%)","155,708 ms (0%)","31,627 ms (0%)","22"
"com.zaxxer.hikari.pool.HikariProxyConnection.prepareStatement ()","0.0 ms (0%)","0.0 ms (0%)","23,834 ms (0%)","23,834 ms (0%)","7"
"com.zaxxer.hikari.pool.ProxyConnection.prepareStatement ()","0.0 ms (0%)","0.0 ms (0%)","23,834 ms (0%)","23,834 ms (0%)","7"
"org.mariadb.jdbc.Connection.prepareStatement ()","0.0 ms (0%)","0.0 ms (0%)","18,571 ms (0%)","18,571 ms (0%)","5"
"org.mariadb.jdbc.Connection.prepareInternal ()","0.0 ms (0%)","0.0 ms (0%)","18,571 ms (0%)","18,571 ms (0%)","5"
"org.mariadb.jdbc.BasePreparedStatement.<init> ()","0.0 ms (0%)","0.0 ms (0%)","502 ms (0%)","502 ms (0%)","1"
"org.mariadb.jdbc.client.socket.impl.PacketWriter.flushPipeline ()","0.0 ms (0%)","0.0 ms (0%)","16,893 ms (0%)","16,893 ms (0%)","5"
"com.fasterxml.jackson.databind.node.ObjectNode.replace ()","0.0 ms (0%)","0.0 ms (0%)","12,786 ms (0%)","12,786 ms (0%)","4"
"org.apache.tomcat.util.net.WriteBuffer.isEmpty ()","0.0 ms (0%)","0.0 ms (0%)","812 ms (0%)","812 ms (0%)","1"
"org.apache.coyote.AbstractProtocol.lambda$startAsyncTimeout$1 ()","0.0 ms (0%)","0.0 ms (0%)","39,420 ms (0%)","39,420 ms (0%)","5"
"org.apache.coyote.AbstractProtocol$$Lambda$2073.0x00000008018e66c0.run ()","0.0 ms (0%)","0.0 ms (0%)","39,420 ms (0%)","39,420 ms (0%)","5"
"org.hibernate.persister.entity.AbstractEntityPersister.findDirty ()","0.0 ms (0%)","0.0 ms (0%)","84,505 ms (0%)","84,505 ms (0%)","22"
"org.hibernate.persister.entity.DirtyHelper.findDirty ()","0.0 ms (0%)","0.0 ms (0%)","84,505 ms (0%)","84,505 ms (0%)","22"
"org.hibernate.type.CollectionType.isDirty ()","0.0 ms (0%)","0.0 ms (0%)","12,199 ms (0%)","12,199 ms (0%)","4"
"org.hibernate.type.AbstractType.isDirty ()","0.0 ms (0%)","0.0 ms (0%)","12,199 ms (0%)","12,199 ms (0%)","2"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.findTypeDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","812 ms (0%)","812 ms (0%)","1"
"com.fasterxml.jackson.databind.cfg.MapperConfig.introspectClassAnnotations ()","0.0 ms (0%)","0.0 ms (0%)","812 ms (0%)","812 ms (0%)","2"
"com.fasterxml.jackson.databind.introspect.BasicClassIntrospector.forClassAnnotations ()","0.0 ms (0%)","0.0 ms (0%)","812 ms (0%)","812 ms (0%)","2"
"com.fasterxml.jackson.databind.introspect.BasicClassIntrospector._resolveAnnotatedClass ()","0.0 ms (0%)","0.0 ms (0%)","13,620 ms (0%)","13,620 ms (0%)","7"
"org.hibernate.engine.internal.StatefulPersistenceContext.processLoadedEntityHolder ()","0.0 ms (0%)","0.0 ms (0%)","114,606 ms (0%)","114,606 ms (0%)","34"
"org.hibernate.event.internal.DefaultPostLoadEventListener.onPostLoad ()","0.0 ms (0%)","0.0 ms (0%)","62,119 ms (0%)","62,119 ms (0%)","14"
"org.hibernate.engine.internal.StatefulPersistenceContext.getEntry ()","0.0 ms (0%)","0.0 ms (0%)","76,945 ms (0%)","76,945 ms (0%)","20"
"org.hibernate.metamodel.internal.EntityInstantiatorPojoStandard.instantiate ()","0.0 ms (0%)","0.0 ms (0%)","410,470 ms (0%)","410,470 ms (0%)","67"
"com.zaxxer.hikari.pool.PoolEntry.createProxyConnection ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","1"
"com.fasterxml.jackson.databind.MappingJsonFactory.<init> ()","0.0 ms (0%)","0.0 ms (0%)","12,483 ms (0%)","12,483 ms (0%)","7"
"com.fasterxml.jackson.core.JsonFactory.<init> ()","0.0 ms (0%)","0.0 ms (0%)","12,483 ms (0%)","12,483 ms (0%)","7"
"org.jboss.logging.Slf4jLocationAwareLogger.isEnabled ()","0.0 ms (0%)","0.0 ms (0%)","353,976 ms (0%)","353,976 ms (0%)","83"
"org.apache.coyote.http11.Http11Processor.<init> ()","0.0 ms (0%)","0.0 ms (0%)","1,411 ms (0%)","1,411 ms (0%)","2"
"org.apache.coyote.AbstractProcessor.<init> ()","0.0 ms (0%)","0.0 ms (0%)","812 ms (0%)","812 ms (0%)","2"
"com.fasterxml.jackson.core.json.UTF8StreamJsonParser.nextFieldName ()","0.0 ms (0%)","0.0 ms (0%)","1,205 ms (0%)","1,205 ms (0%)","2"
"com.fasterxml.jackson.core.json.UTF8StreamJsonParser._parseName ()","0.0 ms (0%)","0.0 ms (0%)","812 ms (0%)","812 ms (0%)","1"
"com.fasterxml.jackson.core.json.UTF8StreamJsonParser.parseMediumName ()","0.0 ms (0%)","0.0 ms (0%)","812 ms (0%)","812 ms (0%)","1"
"com.fasterxml.jackson.core.base.ParserBase.close ()","0.0 ms (0%)","0.0 ms (0%)","1,507 ms (0%)","1,507 ms (0%)","2"
"com.fasterxml.jackson.core.json.ReaderBasedJsonParser._releaseBuffers ()","0.0 ms (0%)","0.0 ms (0%)","1,507 ms (0%)","1,507 ms (0%)","2"
"com.fasterxml.jackson.core.base.ParserBase._releaseBuffers ()","0.0 ms (0%)","0.0 ms (0%)","1,507 ms (0%)","1,507 ms (0%)","2"
"org.hibernate.type.CollectionType.getKeyOfOwner ()","0.0 ms (0%)","0.0 ms (0%)","15,706 ms (0%)","15,706 ms (0%)","6"
"org.apache.tomcat.util.net.SocketBufferHandler.<init> ()","0.0 ms (0%)","0.0 ms (0%)","17,455 ms (0%)","17,455 ms (0%)","4"
"com.fasterxml.jackson.databind.DeserializationContext.handleSecondaryContextualization ()","0.0 ms (0%)","0.0 ms (0%)","64,458 ms (0%)","64,458 ms (0%)","16"
"com.fasterxml.jackson.databind.deser.std.MapDeserializer.createContextual ()","0.0 ms (0%)","0.0 ms (0%)","64,458 ms (0%)","64,458 ms (0%)","16"
"com.fasterxml.jackson.databind.DeserializationContext.findContextualValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","64,458 ms (0%)","64,458 ms (0%)","16"
"com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer.resolve ()","0.0 ms (0%)","0.0 ms (0%)","54,088 ms (0%)","54,088 ms (0%)","13"
"com.fasterxml.jackson.databind.deser.std.UntypedObjectDeserializer._findCustomDeser ()","0.0 ms (0%)","0.0 ms (0%)","35,072 ms (0%)","35,072 ms (0%)","10"
"com.fasterxml.jackson.databind.DeserializationContext.findNonContextualValueDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","35,072 ms (0%)","35,072 ms (0%)","10"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.createCollectionDeserializer ()","0.0 ms (0%)","0.0 ms (0%)","2,264 ms (0%)","2,264 ms (0%)","3"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._mapAbstractCollectionType ()","0.0 ms (0%)","0.0 ms (0%)","694 ms (0%)","694 ms (0%)","1"
"com.fasterxml.jackson.databind.type.TypeFactory.constructSpecializedType ()","0.0 ms (0%)","0.0 ms (0%)","1,479 ms (0%)","1,479 ms (0%)","2"
"io.lettuce.core.protocol.CommandArgs$BytesArgument.writeBytes ()","0.0 ms (0%)","0.0 ms (0%)","694 ms (0%)","694 ms (0%)","1"
"io.netty.buffer.AbstractByteBuf.writeBytes ()","0.0 ms (0%)","0.0 ms (0%)","2,525 ms (0%)","2,525 ms (0%)","4"
"io.netty.buffer.PooledUnsafeDirectByteBuf.setBytes ()","0.0 ms (0%)","0.0 ms (0%)","694 ms (0%)","694 ms (0%)","1"
"io.netty.buffer.UnsafeByteBufUtil.setBytes ()","0.0 ms (0%)","0.0 ms (0%)","694 ms (0%)","694 ms (0%)","1"
"io.netty.buffer.AbstractByteBuf.checkIndex ()","0.0 ms (0%)","0.0 ms (0%)","694 ms (0%)","694 ms (0%)","1"
"io.netty.buffer.AbstractByteBuf.checkIndex0 ()","0.0 ms (0%)","0.0 ms (0%)","694 ms (0%)","694 ms (0%)","1"
"io.jsonwebtoken.impl.crypto.MacValidator.isValid ()","0.0 ms (0%)","0.0 ms (0%)","31,933 ms (0%)","31,933 ms (0%)","8"
"org.hibernate.internal.AbstractSharedSessionContract.getTransaction ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","1"
"org.apache.catalina.connector.Request.getAttribute ()","0.0 ms (0%)","0.0 ms (0%)","5,493 ms (0%)","5,493 ms (0%)","3"
"org.hibernate.persister.entity.AbstractEntityPersister.setIdentifier ()","0.0 ms (0%)","0.0 ms (0%)","50,333 ms (0%)","50,333 ms (0%)","9"
"org.hibernate.query.sqm.internal.SimpleSqmCopyContext.<init> ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","1"
"org.hibernate.query.sqm.tree.SqmCopyContext.simpleContext ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","1"
"org.hibernate.persister.collection.AbstractCollectionPersister.determineLoaderToUse ()","0.0 ms (0%)","0.0 ms (0%)","107,508 ms (0%)","107,508 ms (0%)","11"
"org.hibernate.sql.results.graph.entity.internal.AbstractNonJoinedEntityFetch.createInitializer ()","0.0 ms (0%)","0.0 ms (0%)","488 ms (0%)","488 ms (0%)","2"
"org.hibernate.sql.results.internal.domain.CircularFetchImpl.createInitializer ()","0.0 ms (0%)","0.0 ms (0%)","488 ms (0%)","488 ms (0%)","1"
"org.hibernate.sql.results.internal.domain.CircularFetchImpl.buildEntitySelectFetchInitializer ()","0.0 ms (0%)","0.0 ms (0%)","488 ms (0%)","488 ms (0%)","1"
"org.hibernate.sql.results.graph.entity.internal.EntitySelectFetchInitializerBuilder.createInitializer ()","0.0 ms (0%)","0.0 ms (0%)","488 ms (0%)","488 ms (0%)","1"
"org.hibernate.sql.results.graph.entity.internal.BatchEntitySelectFetchInitializer.<init> ()","0.0 ms (0%)","0.0 ms (0%)","488 ms (0%)","488 ms (0%)","1"
"org.hibernate.sql.results.graph.entity.internal.AbstractBatchEntitySelectFetchInitializer.<init> ()","0.0 ms (0%)","0.0 ms (0%)","488 ms (0%)","488 ms (0%)","1"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitSelectClause ()","0.0 ms (0%)","0.0 ms (0%)","23,634 ms (0%)","23,634 ms (0%)","5"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitSelection ()","0.0 ms (0%)","0.0 ms (0%)","23,634 ms (0%)","23,634 ms (0%)","5"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter$$Lambda$2134.0x000000080190aee0.accept ()","0.0 ms (0%)","0.0 ms (0%)","23,634 ms (0%)","23,634 ms (0%)","5"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.lambda$visitSelection$18 ()","0.0 ms (0%)","0.0 ms (0%)","23,634 ms (0%)","23,634 ms (0%)","5"
"org.hibernate.query.sqm.sql.internal.AbstractSqmPathInterpretation.createDomainResult ()","0.0 ms (0%)","0.0 ms (0%)","23,634 ms (0%)","23,634 ms (0%)","5"
"org.hibernate.persister.entity.AbstractEntityPersister.createDomainResult ()","0.0 ms (0%)","0.0 ms (0%)","23,634 ms (0%)","23,634 ms (0%)","5"
"org.hibernate.sql.results.graph.entity.AbstractEntityResultGraphNode.afterInitialize ()","0.0 ms (0%)","0.0 ms (0%)","23,634 ms (0%)","23,634 ms (0%)","5"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.visitIdentifierFetch ()","0.0 ms (0%)","0.0 ms (0%)","5,019 ms (0%)","5,019 ms (0%)","2"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.buildFetch ()","0.0 ms (0%)","0.0 ms (0%)","488 ms (0%)","488 ms (0%)","1"
"org.hibernate.sql.results.graph.FetchParent.generateFetchableFetch ()","0.0 ms (0%)","0.0 ms (0%)","488 ms (0%)","488 ms (0%)","1"
"org.hibernate.metamodel.mapping.internal.BasicEntityIdentifierMappingImpl.generateFetch ()","0.0 ms (0%)","0.0 ms (0%)","488 ms (0%)","488 ms (0%)","1"
"org.hibernate.generator.values.internal.GeneratedValuesHelper.getGeneratedValues ()","0.0 ms (0%)","0.0 ms (0%)","13,809 ms (0%)","13,809 ms (0%)","3"
"org.hibernate.generator.values.internal.GeneratedValuesHelper.readGeneratedValues ()","0.0 ms (0%)","0.0 ms (0%)","13,809 ms (0%)","13,809 ms (0%)","3"
"org.hibernate.sql.results.jdbc.internal.DirectResultSetAccess.release ()","0.0 ms (0%)","0.0 ms (0%)","1,106 ms (0%)","1,106 ms (0%)","1"
"org.apache.coyote.Response.addHeader ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","1"
"org.hibernate.internal.util.collections.IdentityMap$IdentityKey.hashCode ()","0.0 ms (0%)","0.0 ms (0%)","73,692 ms (0%)","73,692 ms (0%)","16"
"org.apache.catalina.connector.Response.addHeader ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","2"
"org.mariadb.jdbc.message.client.ExecutePacket.encode ()","0.0 ms (0%)","0.0 ms (0%)","249,364 ms (0%)","249,364 ms (0%)","97"
"org.hibernate.query.spi.AbstractSelectionQuery.afterQueryHandlingFetchProfiles ()","0.0 ms (0%)","0.0 ms (0%)","1,106 ms (0%)","1,106 ms (0%)","1"
"org.hibernate.query.spi.AbstractSelectionQuery.afterQuery ()","0.0 ms (0%)","0.0 ms (0%)","1,106 ms (0%)","1,106 ms (0%)","1"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.afterTransaction ()","0.0 ms (0%)","0.0 ms (0%)","5,202 ms (0%)","5,202 ms (0%)","3"
"org.hibernate.resource.jdbc.internal.AbstractLogicalConnectionImplementor.afterTransaction ()","0.0 ms (0%)","0.0 ms (0%)","5,202 ms (0%)","5,202 ms (0%)","3"
"org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl.releaseResources ()","0.0 ms (0%)","0.0 ms (0%)","5,202 ms (0%)","5,202 ms (0%)","3"
"org.hibernate.internal.JdbcObserverImpl.jdbcReleaseRegistryResourcesStart ()","0.0 ms (0%)","0.0 ms (0%)","4,808 ms (0%)","4,808 ms (0%)","2"
"org.hibernate.internal.AbstractSharedSessionContract$$Lambda$1327.0x000000080157f4e8.run ()","0.0 ms (0%)","0.0 ms (0%)","4,808 ms (0%)","4,808 ms (0%)","2"
"org.hibernate.internal.AbstractSharedSessionContract.lambda$createJdbcSessionContext$1 ()","0.0 ms (0%)","0.0 ms (0%)","4,808 ms (0%)","4,808 ms (0%)","2"
"org.hibernate.engine.spi.CascadingActions$8.isInManagedState ()","0.0 ms (0%)","0.0 ms (0%)","17,296 ms (0%)","17,296 ms (0%)","4"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.close ()","0.0 ms (0%)","0.0 ms (0%)","4,606 ms (0%)","4,606 ms (0%)","2"
"com.fasterxml.jackson.core.base.GeneratorBase.close ()","0.0 ms (0%)","0.0 ms (0%)","904 ms (0%)","904 ms (0%)","1"
"com.fasterxml.jackson.core.io.IOContext.close ()","0.0 ms (0%)","0.0 ms (0%)","904 ms (0%)","904 ms (0%)","1"
"org.apache.catalina.connector.ResponseFacade.addHeader ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","1"
"org.mariadb.jdbc.util.ParameterList.grow ()","0.0 ms (0%)","0.0 ms (0%)","26,797 ms (0%)","26,797 ms (0%)","4"
"org.mariadb.jdbc.util.ParameterList.set ()","0.0 ms (0%)","0.0 ms (0%)","26,797 ms (0%)","26,797 ms (0%)","4"
"org.hibernate.sql.ast.spi.AbstractSqlAstTranslator.translate ()","0.0 ms (0%)","0.0 ms (0%)","86,049 ms (0%)","86,049 ms (0%)","9"
"org.apache.tomcat.util.http.parser.TokenList.parseTokenList ()","0.0 ms (0%)","0.0 ms (0%)","28,681 ms (0%)","28,681 ms (0%)","15"
"io.lettuce.core.output.ValueOutput.set ()","0.0 ms (0%)","0.0 ms (0%)","56,970 ms (0%)","56,970 ms (0%)","9"
"io.lettuce.core.codec.ByteArrayCodec.decodeValue ()","0.0 ms (0%)","0.0 ms (0%)","56,970 ms (0%)","56,970 ms (0%)","18"
"io.micrometer.observation.SimpleObservation.notifyOnObservationStarted ()","0.0 ms (0%)","0.0 ms (0%)","372,880 ms (0%)","372,880 ms (0%)","47"
"io.micrometer.observation.ObservationHandler$FirstMatchingCompositeObservationHandler.onStart ()","0.0 ms (0%)","0.0 ms (0%)","350,212 ms (0%)","350,212 ms (0%)","45"
"io.micrometer.core.instrument.observation.DefaultMeterObservationHandler.onStart ()","0.0 ms (0%)","0.0 ms (0%)","340,155 ms (0%)","340,155 ms (0%)","44"
"io.micrometer.core.instrument.LongTaskTimer$Builder.tags ()","0.0 ms (0%)","0.0 ms (0%)","55,108 ms (0%)","55,108 ms (0%)","7"
"org.mariadb.jdbc.BasePreparedStatement.setNull ()","0.0 ms (0%)","0.0 ms (0%)","14,821 ms (0%)","14,821 ms (0%)","3"
"org.apache.coyote.http11.filters.ChunkedInputFilter.<init> ()","0.0 ms (0%)","0.0 ms (0%)","599 ms (0%)","599 ms (0%)","1"
"org.mariadb.jdbc.message.client.PreparePacket.readPacket ()","0.0 ms (0%)","0.0 ms (0%)","8,316 ms (0%)","8,316 ms (0%)","2"
"org.mariadb.jdbc.message.server.CachedPrepareResultPacket.<init> ()","0.0 ms (0%)","0.0 ms (0%)","11,511 ms (0%)","11,511 ms (0%)","4"
"org.mariadb.jdbc.message.server.PrepareResultPacket.<init> ()","0.0 ms (0%)","0.0 ms (0%)","11,511 ms (0%)","11,511 ms (0%)","4"
"org.mariadb.jdbc.client.context.BaseContext$$Lambda$776.0x0000000801125488.apply ()","0.0 ms (0%)","0.0 ms (0%)","6,928 ms (0%)","6,928 ms (0%)","2"
"com.zaxxer.hikari.pool.HikariProxyPreparedStatement.setNull ()","0.0 ms (0%)","0.0 ms (0%)","14,821 ms (0%)","14,821 ms (0%)","3"
"org.hibernate.type.descriptor.jdbc.BasicBinder.doBindNull ()","0.0 ms (0%)","0.0 ms (0%)","14,821 ms (0%)","14,821 ms (0%)","3"
"org.hibernate.type.descriptor.jdbc.BasicBinder.bind ()","0.0 ms (0%)","0.0 ms (0%)","27,872 ms (0%)","27,872 ms (0%)","6"
"org.hibernate.sql.exec.internal.AbstractJdbcParameter.bindParameterValue ()","0.0 ms (0%)","0.0 ms (0%)","27,872 ms (0%)","27,872 ms (0%)","12"
"com.fasterxml.jackson.core.io.IOContext.allocReadIOBuffer ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","1"
"com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.<init> ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","1"
"org.hibernate.engine.internal.StatefulPersistenceContext.forEachCollectionEntry ()","0.0 ms (0%)","0.0 ms (0%)","281,624 ms (0%)","281,624 ms (0%)","49"
"org.hibernate.event.internal.AbstractFlushingEventListener$$Lambda$2731.0x0000000801b29228.accept ()","0.0 ms (0%)","0.0 ms (0%)","270,264 ms (0%)","270,264 ms (0%)","43"
"org.hibernate.engine.internal.StatefulPersistenceContext.addCollectionByKey ()","0.0 ms (0%)","0.0 ms (0%)","340,819 ms (0%)","340,819 ms (0%)","53"
"com.fasterxml.jackson.databind.ObjectReader.createParser ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","1"
"org.mariadb.jdbc.MariaDbClob.toString ()","0.0 ms (0%)","0.0 ms (0%)","820,997 ms (0%)","820,997 ms (0.1%)","122"
"org.hibernate.type.descriptor.java.LocalDateTimeJavaType.wrap ()","0.0 ms (0%)","0.0 ms (0%)","380,641 ms (0%)","380,641 ms (0%)","112"
"com.fasterxml.jackson.databind.ObjectReader.readValue ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.std.CollectionSerializer.serialize ()","0.0 ms (0%)","0.0 ms (0%)","23,841 ms (0%)","23,841 ms (0%)","10"
"com.fasterxml.jackson.databind.ser.std.CollectionSerializer.serializeContents ()","0.0 ms (0%)","0.0 ms (0%)","23,841 ms (0%)","23,841 ms (0%)","5"
"com.fasterxml.jackson.databind.ser.std.CollectionSerializer.serializeContentsUsing ()","0.0 ms (0%)","0.0 ms (0%)","18,540 ms (0%)","18,540 ms (0%)","4"
"com.fasterxml.jackson.databind.deser.std.MapDeserializer._readAndBindStringKeyMap ()","0.0 ms (0%)","0.0 ms (0%)","60,027 ms (0%)","60,027 ms (0%)","9"
"com.fasterxml.jackson.databind.deser.std.MapDeserializer.deserialize ()","0.0 ms (0%)","0.0 ms (0%)","60,027 ms (0%)","60,027 ms (0%)","18"
"io.lettuce.core.protocol.CommandHandler.isPushDecode ()","0.0 ms (0%)","0.0 ms (0%)","1,004 ms (0%)","1,004 ms (0%)","1"
"io.lettuce.core.protocol.CommandHandler.isPushMessage ()","0.0 ms (0%)","0.0 ms (0%)","1,004 ms (0%)","1,004 ms (0%)","1"
"io.netty.buffer.AbstractByteBuf.getByte ()","0.0 ms (0%)","0.0 ms (0%)","1,004 ms (0%)","1,004 ms (0%)","1"
"io.netty.buffer.PooledUnsafeDirectByteBuf._getByte ()","0.0 ms (0%)","0.0 ms (0%)","1,004 ms (0%)","1,004 ms (0%)","1"
"io.netty.buffer.UnsafeByteBufUtil.getByte ()","0.0 ms (0%)","0.0 ms (0%)","1,004 ms (0%)","1,004 ms (0%)","1"
"io.netty.util.internal.PlatformDependent.getByte ()","0.0 ms (0%)","0.0 ms (0%)","1,004 ms (0%)","1,004 ms (0%)","1"
"io.netty.util.internal.PlatformDependent0.getByte ()","0.0 ms (0%)","0.0 ms (0%)","1,004 ms (0%)","1,004 ms (0%)","1"
"io.micrometer.core.instrument.LongTaskTimer.builder ()","0.0 ms (0%)","0.0 ms (0%)","57,150 ms (0%)","57,150 ms (0%)","7"
"io.micrometer.core.instrument.LongTaskTimer$Builder.<init> ()","0.0 ms (0%)","0.0 ms (0%)","57,150 ms (0%)","57,150 ms (0%)","14"
"com.fasterxml.jackson.core.util.JsonRecyclerPools$ThreadLocalPool.acquirePooled ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","2"
"com.fasterxml.jackson.core.util.RecyclerPool$ThreadLocalPoolBase.acquireAndLinkPooled ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","1"
"com.fasterxml.jackson.core.JsonFactory._getBufferRecycler ()","0.0 ms (0%)","0.0 ms (0%)","5,855 ms (0%)","5,855 ms (0%)","1"
"io.lettuce.core.AbstractRedisAsyncCommands.get ()","0.0 ms (0%)","0.0 ms (0%)","31,646 ms (0%)","31,646 ms (0%)","5"
"io.lettuce.core.AbstractRedisAsyncCommands.dispatch ()","0.0 ms (0%)","0.0 ms (0%)","23,652 ms (0%)","23,652 ms (0%)","4"
"io.lettuce.core.StatefulRedisConnectionImpl.dispatch ()","0.0 ms (0%)","0.0 ms (0%)","23,652 ms (0%)","23,652 ms (0%)","4"
"io.lettuce.core.RedisChannelHandler.dispatch ()","0.0 ms (0%)","0.0 ms (0%)","23,652 ms (0%)","23,652 ms (0%)","4"
"io.lettuce.core.protocol.CommandExpiryWriter.write ()","0.0 ms (0%)","0.0 ms (0%)","23,652 ms (0%)","23,652 ms (0%)","4"
"io.lettuce.core.protocol.DefaultEndpoint.write ()","0.0 ms (0%)","0.0 ms (0%)","7,806 ms (0%)","7,806 ms (0%)","2"
"io.lettuce.core.protocol.DefaultEndpoint.writeToChannelAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","7,806 ms (0%)","7,806 ms (0%)","2"
"io.lettuce.core.protocol.DefaultEndpoint.channelWriteAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","7,806 ms (0%)","7,806 ms (0%)","2"
"io.netty.channel.AbstractChannel.writeAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","7,806 ms (0%)","7,806 ms (0%)","2"
"io.netty.channel.DefaultChannelPipeline.writeAndFlush ()","0.0 ms (0%)","0.0 ms (0%)","7,806 ms (0%)","7,806 ms (0%)","2"
